ts,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,binary_label,capture_name
1525903188.002323,-,-,-,1,0,MALICIOUS,malware_1
1540546960.912617,0.116680,48,48,1,1,BENIGN,honeypot_4
1525913281.039981,-,-,-,1,0,MALICIOUS,malware_1
1537535307.803872,-,-,-,1,0,BENIGN,honeypot_5
1532104370.567506,-,-,-,1,0,MALICIOUS,malware_7
1537535007.326535,0.013531,43,111,1,1,BENIGN,honeypot_5
1526211626.024029,-,-,-,1,0,MALICIOUS,malware_1
1532107391.814101,-,-,-,1,0,MALICIOUS,malware_7
1540545545.951584,0.110190,41,124,1,1,BENIGN,honeypot_4
1536228281.12406,2e-06,0,0,2,0,MALICIOUS,malware_17
1537524151.709761,0.192012,48,48,1,1,BENIGN,honeypot_5
1526087393.012453,-,-,-,1,0,MALICIOUS,malware_1
1532104554.596883,-,-,-,1,0,MALICIOUS,malware_7
1536228596.598079,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227252.731522,1e-06,0,0,2,0,MALICIOUS,malware_17
1537526855.590367,0.234474,0,0,4,2,BENIGN,honeypot_5
1540540924.961512,0.103940,1847,791,6,6,BENIGN,honeypot_4
1540509210.96016,0.269354,48,48,1,1,BENIGN,honeypot_4
1532105236.587417,-,-,-,1,0,MALICIOUS,malware_7
1536228174.866199,2e-06,0,0,2,0,MALICIOUS,malware_17
1540515724.843866,0.004000,37,442,1,1,BENIGN,honeypot_4
1537526748.06313,60.058384,3000,0,10,0,BENIGN,honeypot_5
1536227594.695022,5e-06,0,0,2,0,MALICIOUS,malware_17
1540545547.358783,0.000499,41,41,1,1,BENIGN,honeypot_4
1537525653.808495,0.246877,0,0,4,2,BENIGN,honeypot_5
1540512127.167618,0.130914,41,124,1,1,BENIGN,honeypot_4
1526757921.907404,2.990697,0,0,3,0,MALICIOUS,malware_3
1537538800.486394,300.013908,3562,4865,18,16,BENIGN,honeypot_5
1536227636.953125,2e-06,0,0,2,0,MALICIOUS,malware_17
1525885628.040757,-,-,-,1,0,MALICIOUS,malware_1
1532105944.472101,-,-,-,1,0,MALICIOUS,malware_7
1526218657.054432,-,-,-,1,0,MALICIOUS,malware_1
1526039454.013664,-,-,-,1,0,MALICIOUS,malware_1
1540547242.5803,0.066709,34,297,1,1,BENIGN,honeypot_4
1537537340.006394,-,-,-,1,0,BENIGN,honeypot_5
1537526254.58615,0.241427,0,0,4,2,BENIGN,honeypot_5
1532102268.81723,-,-,-,1,0,MALICIOUS,malware_7
1526072139.012202,-,-,-,1,0,MALICIOUS,malware_1
1525997396.015337,-,-,-,1,0,MALICIOUS,malware_1
1532107464.558453,-,-,-,1,0,MALICIOUS,malware_7
1526152435.013567,2.998540,0,0,3,0,MALICIOUS,malware_1
1537532005.642908,300.159630,292,775,8,6,BENIGN,honeypot_5
1540480635.257336,0.051225,34,297,1,1,BENIGN,honeypot_4
1532107175.480925,-,-,-,1,0,MALICIOUS,malware_7
1532105962.155271,-,-,-,1,0,MALICIOUS,malware_7
1537537118.821647,0.242081,157,371,4,4,BENIGN,honeypot_5
1526859737.910917,2.997889,0,0,3,0,MALICIOUS,malware_3
1532107642.326523,-,-,-,1,0,MALICIOUS,malware_7
1537540725.891718,0.263685,135,238,4,4,BENIGN,honeypot_5
1532104057.645612,-,-,-,1,0,MALICIOUS,malware_7
1526112239.010315,2.999065,0,0,3,0,MALICIOUS,malware_1
1537523549.739415,0.013419,36,68,1,1,BENIGN,honeypot_5
1537523635.665875,-,-,-,1,0,BENIGN,honeypot_5
1540540932.684106,0.106189,4038,791,6,8,BENIGN,honeypot_4
1540539486.316942,0.270340,48,48,1,1,BENIGN,honeypot_4
1532102473.53483,-,-,-,1,0,MALICIOUS,malware_7
1526223649.024635,-,-,-,1,0,MALICIOUS,malware_1
1537540037.949085,59.807971,3000,0,10,0,BENIGN,honeypot_5
1526759977.919491,-,-,-,1,0,MALICIOUS,malware_3
1537525819.478346,0.101212,639,0,2,0,BENIGN,honeypot_5
1537533506.724601,0.190132,48,48,1,1,BENIGN,honeypot_5
1540475744.953356,1643.646987,58404,0,186,0,BENIGN,honeypot_4
1537527767.516248,0.115086,259,110,2,1,BENIGN,honeypot_5
1532101626.638331,-,-,-,1,0,MALICIOUS,malware_7
1536228039.465969,2e-06,0,0,2,0,MALICIOUS,malware_17
1537534106.768749,0.070161,0,0,4,2,BENIGN,honeypot_5
1540507638.549455,0.202141,34,297,1,1,BENIGN,honeypot_4
1525881795.019747,2.998805,0,0,3,0,MALICIOUS,malware_1
1540537324.935362,0.000499,37,100,1,1,BENIGN,honeypot_4
1537542504.559192,59.390351,80,0,4,0,BENIGN,honeypot_5
1526058610.011726,-,-,-,1,0,MALICIOUS,malware_1
1532105092.0573,-,-,-,1,0,MALICIOUS,malware_7
1526014748.017766,-,-,-,1,0,MALICIOUS,malware_1
1525949509.013015,-,-,-,1,0,MALICIOUS,malware_1
1540470419.608808,0.016984,48,48,1,1,BENIGN,honeypot_4
1532104243.745271,-,-,-,1,0,MALICIOUS,malware_7
1536227200.233369,5e-06,0,0,2,0,MALICIOUS,malware_17
1536227201.165852,2e-06,0,0,2,0,MALICIOUS,malware_17
1537525954.809947,0.191421,48,48,1,1,BENIGN,honeypot_5
1540513039.256097,0.011243,0,0,5,3,BENIGN,honeypot_4
1537539825.346925,0.011512,40,56,1,1,BENIGN,honeypot_5
1540540925.381522,0.063713,1163,1503,6,6,BENIGN,honeypot_4
1537539214.709098,0.016149,43,111,1,1,BENIGN,honeypot_5
1537528959.490589,0.010820,43,111,1,1,BENIGN,honeypot_5
1536227184.055657,2e-06,0,0,2,0,MALICIOUS,malware_17
1526008592.012406,2.998797,0,0,3,0,MALICIOUS,malware_1
1532106596.361065,-,-,-,1,0,MALICIOUS,malware_7
1536228174.012933,2e-06,0,0,2,0,MALICIOUS,malware_17
1526061993.038596,-,-,-,1,0,MALICIOUS,malware_1
1537533142.477705,58.480505,3000,0,10,0,BENIGN,honeypot_5
1536227957.794584,2e-06,0,0,2,0,MALICIOUS,malware_17
1532102670.985556,-,-,-,1,0,MALICIOUS,malware_7
1537526555.475699,0.015111,43,111,1,1,BENIGN,honeypot_5
1540474466.832336,0.109694,48,48,1,1,BENIGN,honeypot_4
1537528150.361877,-,-,-,1,0,BENIGN,honeypot_5
1526042873.01266,2.998576,0,0,3,0,MALICIOUS,malware_1
1537523851.030807,0.011442,43,111,1,1,BENIGN,honeypot_5
1526232922.034269,-,-,-,1,0,MALICIOUS,malware_1
1532103418.314578,-,-,-,1,0,MALICIOUS,malware_7
1525921175.000155,-,-,-,1,0,MALICIOUS,malware_1
1537535607.586108,0.017477,560,560,10,10,BENIGN,honeypot_5
1537531705.36174,0.030387,560,560,10,10,BENIGN,honeypot_5
1537529820.537302,188.262180,6603,0,22,0,BENIGN,honeypot_5
1540537324.837167,0.007997,37,442,1,1,BENIGN,honeypot_4
1537525464.205759,60.232436,3000,0,10,0,BENIGN,honeypot_5
1540533741.35511,0.127172,34,281,1,1,BENIGN,honeypot_4
1537529570.894515,0.242519,157,371,4,4,BENIGN,honeypot_5
1526238666.022409,-,-,-,1,0,MALICIOUS,malware_1
1526158297.015667,2.999313,0,0,3,0,MALICIOUS,malware_1
1537535317.822492,0.348552,135,238,4,4,BENIGN,honeypot_5
1537529954.836422,163.563015,1642,5379,11,10,BENIGN,honeypot_5
1537523549.337702,0.015581,40,104,1,1,BENIGN,honeypot_5
1525960935.011678,-,-,-,1,0,MALICIOUS,malware_1
1537535907.850842,300.122758,292,775,8,6,BENIGN,honeypot_5
1536227449.913836,6e-06,0,0,2,0,MALICIOUS,malware_17
1537538614.320554,0.029260,560,560,10,10,BENIGN,honeypot_5
1537534000.409835,0.033153,46,62,1,1,BENIGN,honeypot_5
1536228214.4626,1e-06,0,0,2,0,MALICIOUS,malware_17
1537538700.371318,0.011163,37,53,1,1,BENIGN,honeypot_5
1526258520.016768,-,-,-,1,0,MALICIOUS,malware_1
1537533806.616236,0.032341,43,111,1,1,BENIGN,honeypot_5
1537541285.185759,-,-,-,1,0,BENIGN,honeypot_5
1537533806.903817,0.181651,48,48,1,1,BENIGN,honeypot_5
1525951930.013618,-,-,-,1,0,MALICIOUS,malware_1
1525885115.021917,-,-,-,1,0,MALICIOUS,malware_1
1540479735.255579,0.003250,0,0,4,3,BENIGN,honeypot_4
1537532306.210991,0.014735,36,68,1,1,BENIGN,honeypot_5
1537527388.552324,60.020988,3000,0,10,0,BENIGN,honeypot_5
1536228403.587432,2e-06,0,0,2,0,MALICIOUS,malware_17
1525967823.999729,-,-,-,1,0,MALICIOUS,malware_1
1536227404.559552,2e-06,0,0,2,0,MALICIOUS,malware_17
1526200760.034631,-,-,-,1,0,MALICIOUS,malware_1
1536227915.100709,1e-06,0,0,2,0,MALICIOUS,malware_17
1540489636.347724,0.003496,0,0,4,2,BENIGN,honeypot_4
1537531715.756887,0.247484,135,238,5,4,BENIGN,honeypot_5
1537528959.752357,-,-,-,1,0,BENIGN,honeypot_5
1537528969.753676,0.010317,40,56,1,1,BENIGN,honeypot_5
1537527722.438575,7.003325,804,0,4,0,BENIGN,honeypot_5
1537538314.513282,0.179506,48,48,1,1,BENIGN,honeypot_5
1537533117.273274,7.013681,1087,0,6,0,BENIGN,honeypot_5
1537523549.776194,-,-,-,1,0,BENIGN,honeypot_5
1536228108.998274,5e-06,0,0,2,0,MALICIOUS,malware_17
1536228201.052498,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228270.053124,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228064.751787,1e-06,0,0,2,0,MALICIOUS,malware_17
1526104668.018819,-,-,-,1,0,MALICIOUS,malware_1
1537535907.759679,0.009741,47,111,1,1,BENIGN,honeypot_5
1537528622.398225,7.007170,804,0,4,0,BENIGN,honeypot_5
1537527645.36387,59.695859,3000,0,10,0,BENIGN,honeypot_5
1536228110.27431,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227326.548964,5e-06,0,0,2,0,MALICIOUS,malware_17
1537541026.143281,0.228112,157,371,4,4,BENIGN,honeypot_5
1526201310.025205,-,-,-,1,0,MALICIOUS,malware_1
1532103426.626589,-,-,-,1,0,MALICIOUS,malware_7
1532101976.867394,-,-,-,1,0,MALICIOUS,malware_7
1537525052.941654,300.505646,146,775,11,5,BENIGN,honeypot_5
1540496837.188614,0.055462,34,297,1,1,BENIGN,honeypot_4
1540474331.823843,0.003496,0,0,4,2,BENIGN,honeypot_4
1526801873.860159,-,-,-,1,0,MALICIOUS,malware_3
1537526043.968131,51.453795,27361,4865,36,25,BENIGN,honeypot_5
1540482435.354029,0.196634,34,297,1,1,BENIGN,honeypot_4
1536228094.100776,5e-06,0,0,2,0,MALICIOUS,malware_17
1537532916.378735,0.239707,157,371,4,4,BENIGN,honeypot_5
1526169137.018873,-,-,-,1,0,MALICIOUS,malware_1
1536228297.248849,5e-06,0,0,2,0,MALICIOUS,malware_17
1536227302.089993,2e-06,0,0,2,0,MALICIOUS,malware_17
1525934648.040541,-,-,-,1,0,MALICIOUS,malware_1
1537532015.945703,0.244767,157,371,4,4,BENIGN,honeypot_5
1537534966.293084,-,-,-,1,0,BENIGN,honeypot_5
1540504938.163091,0.197633,34,311,1,1,BENIGN,honeypot_4
1537523548.861004,23.370275,100,0,5,0,BENIGN,honeypot_5
1537541015.74702,0.010128,47,111,1,1,BENIGN,honeypot_5
1537523548.881175,0.004204,0,600,0,2,BENIGN,honeypot_5
1532105595.129774,-,-,-,1,0,MALICIOUS,malware_7
1536227892.052125,2e-06,0,0,2,0,MALICIOUS,malware_17
1537535827.075892,59.099385,3000,0,10,0,BENIGN,honeypot_5
1537538014.422872,-,-,-,1,0,BENIGN,honeypot_5
1536227792.682379,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228022.279524,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227425.644486,2e-06,0,0,2,0,MALICIOUS,malware_17
1537538614.354344,0.009990,47,111,1,1,BENIGN,honeypot_5
1537533206.20701,0.026637,0,0,4,2,BENIGN,honeypot_5
1536227133.428959,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228075.882939,2e-06,0,0,2,0,MALICIOUS,malware_17
1537536366.08677,-,-,-,1,0,BENIGN,honeypot_5
1536228198.019986,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227104.131796,2e-06,0,0,2,0,MALICIOUS,malware_17
1537540700.544488,299.938978,3818,4865,20,18,BENIGN,honeypot_5
1537532800.3982,0.011680,46,62,1,1,BENIGN,honeypot_5
1537538614.677019,0.010036,36,68,1,1,BENIGN,honeypot_5
1525887868.043939,-,-,-,1,0,MALICIOUS,malware_1
1532103951.617559,-,-,-,1,0,MALICIOUS,malware_7
1537529308.999572,60.110865,3000,0,10,0,BENIGN,honeypot_5
1536227256.567576,0.000239,0,0,2,0,MALICIOUS,malware_17
1537526343.985822,8.727236,3669,4865,18,16,BENIGN,honeypot_5
1526028849.002305,-,-,-,1,0,MALICIOUS,malware_1
1540508810.747558,0.116676,48,48,1,1,BENIGN,honeypot_4
1537526423.04627,0.061655,46,110,1,1,BENIGN,honeypot_5
1536227434.716552,2e-06,0,0,2,0,MALICIOUS,malware_17
1537532015.943921,0.260684,135,238,4,4,BENIGN,honeypot_5
1536227918.141976,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227216.308414,2e-06,0,0,2,0,MALICIOUS,malware_17
1537532906.3637,-,-,-,1,0,BENIGN,honeypot_5
1537530504.775782,0.041290,43,111,1,1,BENIGN,honeypot_5
1526765698.961949,-,-,-,1,0,MALICIOUS,malware_3
1537530504.723601,0.091211,0,0,4,2,BENIGN,honeypot_5
1526782484.332359,2.995519,0,0,3,0,MALICIOUS,malware_3
1537532305.751479,0.022320,0,0,4,2,BENIGN,honeypot_5
1537537615.132391,7.005739,804,0,4,0,BENIGN,honeypot_5
1526107859.033904,-,-,-,1,0,MALICIOUS,malware_1
1526241221.018487,-,-,-,1,0,MALICIOUS,malware_1
1537528358.054782,0.014001,560,560,10,10,BENIGN,honeypot_5
1540490536.458332,0.003497,0,0,4,2,BENIGN,honeypot_4
1532103167.800132,-,-,-,1,0,MALICIOUS,malware_7
1537527757.502167,300.463883,146,775,11,5,BENIGN,honeypot_5
1536227731.224484,2e-06,0,0,2,0,MALICIOUS,malware_17
1537526254.705897,0.238960,0,0,4,2,BENIGN,honeypot_5
1536227279.129894,2e-06,0,0,2,0,MALICIOUS,malware_17
1532107689.11788,-,-,-,1,0,MALICIOUS,malware_7
1540515724.848363,0.093695,1847,1539,7,7,BENIGN,honeypot_4
1540479724.795308,0.039463,37,179,1,1,BENIGN,honeypot_4
1525987272.009555,2.998612,0,0,3,0,MALICIOUS,malware_1
1540540924.959263,0.000500,37,100,1,1,BENIGN,honeypot_4
1536228272.968461,1e-06,0,0,2,0,MALICIOUS,malware_17
1532104609.682738,-,-,-,1,0,MALICIOUS,malware_7
1536227028.438788,2e-06,0,0,2,0,MALICIOUS,malware_17
1540540924.960263,0.000751,37,132,1,1,BENIGN,honeypot_4
1537535607.605931,0.011128,47,111,1,1,BENIGN,honeypot_5
1532104006.725638,-,-,-,1,0,MALICIOUS,malware_7
1532102443.362524,-,-,-,1,0,MALICIOUS,malware_7
1537524473.684842,-,-,-,1,0,BENIGN,honeypot_5
1536227059.704563,2e-06,0,0,2,0,MALICIOUS,malware_17
1537534614.591102,-,-,-,1,0,BENIGN,honeypot_5
1537542534.223382,-,-,-,1,0,BENIGN,honeypot_5
1537528057.989788,300.533946,146,775,11,5,BENIGN,honeypot_5
1532106690.990154,-,-,-,1,0,MALICIOUS,malware_7
1526129187.041473,-,-,-,1,0,MALICIOUS,malware_1
1536227344.56491,2e-06,0,0,2,0,MALICIOUS,malware_17
1537538644.960399,-,-,-,1,0,BENIGN,honeypot_5
1540473431.583954,0.036214,34,311,1,1,BENIGN,honeypot_4
1532104399.723892,-,-,-,1,0,MALICIOUS,malware_7
1536227516.62792,5e-06,0,0,2,0,MALICIOUS,malware_17
1532107327.289325,-,-,-,1,0,MALICIOUS,malware_7
1536228067.527956,2e-06,0,0,2,0,MALICIOUS,malware_17
1537529395.207996,0.117275,259,110,2,1,BENIGN,honeypot_5
1537538914.804946,-,-,-,1,0,BENIGN,honeypot_5
1537531445.176689,-,-,-,1,0,BENIGN,honeypot_5
1536227199.128252,5e-06,0,0,2,0,MALICIOUS,malware_17
1536228296.376607,2e-06,0,0,2,0,MALICIOUS,malware_17
1532103476.524645,-,-,-,1,0,MALICIOUS,malware_7
1532106069.275459,-,-,-,1,0,MALICIOUS,malware_7
1526224398.869917,-,-,-,1,0,MALICIOUS,malware_1
1537525659.423236,-,-,-,1,0,BENIGN,honeypot_5
1526090770.009278,-,-,-,1,0,MALICIOUS,malware_1
1537526344.763157,-,-,-,1,0,BENIGN,honeypot_5
1540542161.681867,0.016733,48,48,1,1,BENIGN,honeypot_4
1537538024.443432,0.243197,135,238,4,4,BENIGN,honeypot_5
1537540415.402062,0.041282,43,111,1,1,BENIGN,honeypot_5
1537527757.218339,0.245477,0,0,4,3,BENIGN,honeypot_5
1537524771.524295,-,-,-,1,0,BENIGN,honeypot_5
1540486035.746003,0.107436,34,311,1,1,BENIGN,honeypot_4
1540543642.225958,0.011245,0,0,4,2,BENIGN,honeypot_4
1537540115.182302,0.041231,0,0,4,2,BENIGN,honeypot_5
1532107461.426741,-,-,-,1,0,MALICIOUS,malware_7
1536227407.305729,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227533.002809,2e-06,0,0,2,0,MALICIOUS,malware_17
1540482435.551159,0.003501,0,0,4,3,BENIGN,honeypot_4
1532106797.015986,-,-,-,1,0,MALICIOUS,malware_7
1536228430.271469,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227729.996436,1e-06,0,0,2,0,MALICIOUS,malware_17
1537526660.473092,0.070360,36,52,1,1,BENIGN,honeypot_5
1536227975.414525,2e-06,0,0,2,0,MALICIOUS,malware_17
1537540125.580908,0.234826,157,371,4,4,BENIGN,honeypot_5
1540470731.305747,0.040227,34,311,1,1,BENIGN,honeypot_4
1536228502.076254,2e-06,0,0,2,0,MALICIOUS,malware_17
1540519324.791648,0.115680,37,179,1,1,BENIGN,honeypot_4
1537530505.102159,0.019091,36,68,1,1,BENIGN,honeypot_5
1537532504.193393,58.435321,3000,0,10,0,BENIGN,honeypot_5
1537536808.288472,0.009826,47,111,1,1,BENIGN,honeypot_5
1532107001.818902,-,-,-,1,0,MALICIOUS,malware_7
1532105653.353573,-,-,-,1,0,MALICIOUS,malware_7
1526005412.333704,-,-,-,1,0,MALICIOUS,malware_1
1536227969.936894,5e-06,0,0,2,0,MALICIOUS,malware_17
1537538924.807885,0.011006,40,56,1,1,BENIGN,honeypot_5
1536228212.444004,1e-06,0,0,2,0,MALICIOUS,malware_17
1536227107.235748,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227534.840266,2e-06,0,0,2,0,MALICIOUS,malware_17
1537541015.706938,0.034412,560,560,10,10,BENIGN,honeypot_5
1537528057.830188,0.248071,0,0,4,2,BENIGN,honeypot_5
1525935886.021638,-,-,-,1,0,MALICIOUS,malware_1
1537528622.398233,7.007171,804,0,4,0,BENIGN,honeypot_5
1537523549.487078,38.175279,1818,0,17,0,BENIGN,honeypot_5
1532107592.424679,-,-,-,1,0,MALICIOUS,malware_7
1537542433.366355,8.628483,16,0,3,0,BENIGN,honeypot_5
1540530124.860461,0.092945,1847,1539,7,7,BENIGN,honeypot_4
1536228076.904105,2e-06,0,0,2,0,MALICIOUS,malware_17
1537523566.496428,68.396072,4207,9458,16,18,BENIGN,honeypot_5
1537535186.942806,58.298713,3000,0,10,0,BENIGN,honeypot_5
1537529955.607167,0.011705,46,62,1,1,BENIGN,honeypot_5
1526272605.02003,-,-,-,1,0,MALICIOUS,malware_1
1536228032.77029,2e-06,0,0,2,0,MALICIOUS,malware_17
1532105022.419494,-,-,-,1,0,MALICIOUS,malware_7
1536228241.509655,5e-06,0,0,2,0,MALICIOUS,malware_17
1526229915.014833,-,-,-,1,0,MALICIOUS,malware_1
1537542439.429303,2.048108,40,0,2,0,BENIGN,honeypot_5
1536228137.427059,2e-06,0,0,2,0,MALICIOUS,malware_17
1537542502.816468,-,-,-,1,0,BENIGN,honeypot_5
1526054579.014139,-,-,-,1,0,MALICIOUS,malware_1
1540533741.482778,0.011493,0,0,5,3,BENIGN,honeypot_4
1532106890.585852,-,-,-,1,0,MALICIOUS,malware_7
1537534722.81023,-,-,-,1,0,BENIGN,honeypot_5
1537540115.564705,-,-,-,1,0,BENIGN,honeypot_5
1537523907.163989,-,-,-,1,0,BENIGN,honeypot_5
1532101599.597498,-,-,-,1,0,MALICIOUS,malware_7
1536227772.484164,2e-06,0,0,2,0,MALICIOUS,malware_17
1526838739.357676,-,-,-,1,0,MALICIOUS,malware_3
1526172140.04193,-,-,-,1,0,MALICIOUS,malware_1
1536227725.970487,2e-06,0,0,2,0,MALICIOUS,malware_17
1537533206.642444,-,-,-,1,0,BENIGN,honeypot_5
1532107642.326767,-,-,-,1,0,MALICIOUS,malware_7
1532104993.260114,-,-,-,1,0,MALICIOUS,malware_7
1537529437.360807,59.460250,3000,0,10,0,BENIGN,honeypot_5
1537542434.065815,3.002848,140,0,3,0,BENIGN,honeypot_5
1526221433.013332,-,-,-,1,0,MALICIOUS,malware_1
1537529904.12763,0.011110,48,48,1,1,BENIGN,honeypot_5
1537530843.899057,57.935777,3000,0,10,0,BENIGN,honeypot_5
1526858243.63928,2.999355,0,0,3,0,MALICIOUS,malware_3
1526066483.010064,2.998786,0,0,3,0,MALICIOUS,malware_1
1537529931.410512,0.013589,38,87,1,1,BENIGN,honeypot_5
1537540715.624092,300.162899,292,775,8,6,BENIGN,honeypot_5
1540493236.807231,0.003747,0,0,4,2,BENIGN,honeypot_4
1536227203.166686,5e-06,0,0,2,0,MALICIOUS,malware_17
1526009100.013225,2.998544,0,0,3,0,MALICIOUS,malware_1
1532105808.293733,-,-,-,1,0,MALICIOUS,malware_7
1537524274.28281,0.010912,41,57,1,1,BENIGN,honeypot_5
1537537340.006414,-,-,-,1,0,BENIGN,honeypot_5
1537525965.703036,-,-,-,1,0,BENIGN,honeypot_5
1537533117.273166,7.013786,1087,0,6,0,BENIGN,honeypot_5
1537528542.602513,59.146200,3000,0,10,0,BENIGN,honeypot_5
1537523559.833908,0.365520,157,371,4,4,BENIGN,honeypot_5
1537523554.541256,240.072298,176,83,5,4,BENIGN,honeypot_5
1537531715.713153,0.011135,40,56,1,1,BENIGN,honeypot_5
1537531415.586776,0.012368,40,56,1,1,BENIGN,honeypot_5
1536228371.212413,2e-06,0,0,2,0,MALICIOUS,malware_17
1537523628.167727,-,-,-,1,0,BENIGN,honeypot_5
1537525053.209972,0.012627,36,68,1,1,BENIGN,honeypot_5
1536228339.727867,2e-06,0,0,2,0,MALICIOUS,malware_17
1537540715.584128,0.021838,0,0,4,2,BENIGN,honeypot_5
1537529954.292359,0.024604,36,143,1,1,BENIGN,honeypot_5
1532106327.096733,-,-,-,1,0,MALICIOUS,malware_7
1537531867.163326,59.418260,3000,0,10,0,BENIGN,honeypot_5
1536227197.63411,5e-06,0,0,2,0,MALICIOUS,malware_17
1526173763.01337,2.999093,0,0,3,0,MALICIOUS,malware_1
1540486924.944965,0.109936,1847,791,6,6,BENIGN,honeypot_4
1537526561.403595,-,-,-,1,0,BENIGN,honeypot_5
1536227634.948506,5e-06,0,0,2,0,MALICIOUS,malware_17
1526080502.013582,2.999265,0,0,3,0,MALICIOUS,malware_1
1537530804.910312,0.016586,43,111,1,1,BENIGN,honeypot_5
1537542530.157607,39.117329,6330,0,31,0,BENIGN,honeypot_5
1537527757.813027,0.011188,36,68,1,1,BENIGN,honeypot_5
1540486924.942967,0.000498,37,100,1,1,BENIGN,honeypot_4
1537525363.757905,0.250264,135,238,4,4,BENIGN,honeypot_5
1532106804.292606,-,-,-,1,0,MALICIOUS,malware_7
1532101651.59785,-,-,-,1,0,MALICIOUS,malware_7
1525903908.21765,0.437251,39,147,10,12,MALICIOUS,malware_1
1537525063.292047,0.260110,135,238,4,4,BENIGN,honeypot_5
1540537324.845662,0.088699,1847,1539,7,7,BENIGN,honeypot_4
1540515724.94306,0.000499,37,100,1,1,BENIGN,honeypot_4
1532103159.502863,-,-,-,1,0,MALICIOUS,malware_7
1526116316.014549,-,-,-,1,0,MALICIOUS,malware_1
1526001708.020896,-,-,-,1,0,MALICIOUS,malware_1
1536227278.124724,2e-06,0,0,2,0,MALICIOUS,malware_17
1540475249.018951,50.830580,3768,0,12,0,BENIGN,honeypot_4
1526054293.013598,-,-,-,1,0,MALICIOUS,malware_1
1537529904.536084,0.017181,37,53,1,1,BENIGN,honeypot_5
1537528368.850869,0.234644,157,371,4,4,BENIGN,honeypot_5
1537526867.203493,-,-,-,1,0,BENIGN,honeypot_5
1537533206.241405,0.012549,43,111,1,1,BENIGN,honeypot_5
1537531405.586266,-,-,-,1,0,BENIGN,honeypot_5
1540469831.265405,0.036724,34,311,1,1,BENIGN,honeypot_4
1532101876.034384,-,-,-,1,0,MALICIOUS,malware_7
1537539514.85848,0.024746,0,0,4,2,BENIGN,honeypot_5
1536227611.686321,2e-06,0,0,2,0,MALICIOUS,malware_17
1532106659.773111,-,-,-,1,0,MALICIOUS,malware_7
1526795483.213667,2.995219,0,0,3,0,MALICIOUS,malware_3
1526122663.426102,0.003231,44,44,1,1,MALICIOUS,malware_1
1526852996.066776,-,-,-,1,0,MALICIOUS,malware_3
1536228588.635624,3e-06,0,0,2,0,MALICIOUS,malware_17
1537530587.186758,60.469280,3000,0,10,0,BENIGN,honeypot_5
1537527803.642019,-,-,-,1,0,BENIGN,honeypot_5
1537525697.643748,-,-,-,1,0,BENIGN,honeypot_5
1537541316.32564,-,-,-,1,0,BENIGN,honeypot_5
1536228454.002673,2e-06,0,0,2,0,MALICIOUS,malware_17
1532102048.559022,-,-,-,1,0,MALICIOUS,malware_7
1532107164.042429,-,-,-,1,0,MALICIOUS,malware_7
1532101685.852319,-,-,-,1,0,MALICIOUS,malware_7
1537531739.270725,59.877210,3000,0,10,0,BENIGN,honeypot_5
1537524173.845932,-,-,-,1,0,BENIGN,honeypot_5
1540476125.075766,0.114934,1847,791,6,6,BENIGN,honeypot_4
1537528057.972115,0.013631,43,111,1,1,BENIGN,honeypot_5
1532102149.323824,-,-,-,1,0,MALICIOUS,malware_7
1532101597.478957,-,-,-,1,0,MALICIOUS,malware_7
1537542535.379473,1.024087,40,0,2,0,BENIGN,honeypot_5
1537527767.864266,0.252087,157,371,4,4,BENIGN,honeypot_5
1537531405.553555,0.014127,36,68,1,1,BENIGN,honeypot_5
1537532220.300395,7.009447,804,0,4,0,BENIGN,honeypot_5
1532103276.978647,-,-,-,1,0,MALICIOUS,malware_7
1532106062.995288,-,-,-,1,0,MALICIOUS,malware_7
1537529605.401889,-,-,-,1,0,BENIGN,honeypot_5
1532107141.131459,-,-,-,1,0,MALICIOUS,malware_7
1540540925.446236,0.000499,46,141,1,1,BENIGN,honeypot_4
1536227461.016733,5e-06,0,0,2,0,MALICIOUS,malware_17
1532103445.340672,-,-,-,1,0,MALICIOUS,malware_7
1540472191.611346,0.272344,48,48,1,1,BENIGN,honeypot_4
1537525654.220309,-,-,-,1,0,BENIGN,honeypot_5
1540473431.620666,0.003495,0,0,5,3,BENIGN,honeypot_4
1532101528.611722,-,-,-,1,0,MALICIOUS,malware_7
1532105216.825431,-,-,-,1,0,MALICIOUS,malware_7
1532102898.597079,-,-,-,1,0,MALICIOUS,malware_7
1537523552.479475,144.999440,8176,5893,20,15,BENIGN,honeypot_5
1536227335.61778,2e-06,0,0,2,0,MALICIOUS,malware_17
